Timestamp,Sender,Receiver,Two_Way_Latency_ms
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-116.047
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,135.098
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-113.700
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-97.084
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-112.508
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-98.148
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-98.240
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,135.044
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,136.275
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,-105.166
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,-116.144
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-101.592
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-116.189
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-103.081
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-113.689
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,137.419
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,-111.015
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,138.587
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,138.257
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,137.491
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,-99.840
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-101.430
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,-96.520
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,138.494
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-102.544
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,138.570
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-93.291
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-92.076
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-103.009
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,-93.942
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-106.791
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,138.644
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-104.875
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,-108.905
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,-103.969
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,141.139
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,-105.502
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-107.460
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-112.934
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,141.198
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,-113.576
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,140.939
2026-08-12 12:48:49,192.168.103.10,192.168.101.10,-109.537
2026-08-12 12:48:49,192.168.101.10,192.168.103.10,-116.125
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-113.657
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-109.143
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-109.848
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-108.630
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,143.518
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-107.605
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,143.194
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-106.312
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-108.928
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-107.501
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-108.896
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,144.573
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-105.440
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-104.170
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,146.036
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-99.190
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-101.626
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-104.988
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,145.942
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-107.354
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-101.546
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-103.988
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-102.486
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-108.842
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,147.434
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-100.231
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,146.943
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-100.551
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-106.569
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-105.336
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-97.782
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,148.420
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-106.282
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-105.328
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-105.112
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,150.578
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-97.108
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-97.838
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-106.388
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-105.205
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-93.160
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-95.503
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-95.409
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-109.051
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-107.461
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-95.647
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-94.012
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-100.411
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-85.665
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,153.201
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-85.826
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,153.223
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-82.273
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-81.003
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-79.443
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-81.089
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-78.653
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-85.967
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,154.481
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-77.424
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-83.430
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,154.634
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-85.768
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-79.434
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,155.376
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-90.345
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,155.319
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-88.491
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-93.122
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-91.863
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,156.625
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-86.874
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-86.051
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-89.084
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-86.916
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-85.802
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,157.825
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-86.110
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-87.400
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-90.510
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,160.593
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,160.416
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-80.470
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,159.104
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-84.553
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-83.158
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,159.211
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,160.239
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-82.274
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,161.545
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-80.912
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-82.098
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,160.452
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-78.584
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-83.581
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-84.514
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,161.739
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-80.033
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-77.668
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-80.771
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-86.718
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-82.164
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-79.753
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-79.827
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-77.311
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,163.868
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-82.117
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,165.270
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-76.020
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,163.965
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-79.705
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,164.097
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-79.647
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,164.073
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-82.293
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,165.242
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-73.796
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-80.102
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-82.177
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,165.368
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-78.500
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-77.179
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-80.745
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,165.318
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-78.572
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-82.307
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-81.902
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-80.908
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,167.586
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-79.792
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-79.696
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,167.781
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-72.383
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,167.706
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-69.887
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-72.142
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-73.765
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,169.933
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-69.994
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-65.071
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,169.000
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-75.078
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-64.891
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-68.988
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-72.564
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,169.877
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-62.698
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,168.588
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-63.879
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-71.190
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,170.141
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,169.896
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,172.658
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-71.052
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,171.368
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-79.732
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,171.171
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,172.250
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-78.283
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,171.180
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-74.401
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-79.624
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,172.662
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-71.265
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-72.340
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,173.862
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-78.561
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-79.678
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-73.740
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,173.735
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,174.767
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-80.722
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-71.655
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-68.279
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-72.655
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-73.997
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-80.175
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-73.851
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-78.990
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,177.343
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-77.346
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-76.216
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-79.657
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,176.155
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-76.424
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-74.844
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-72.465
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,177.249
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-71.161
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-74.922
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-74.851
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-71.922
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-73.573
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,178.492
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-67.901
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,178.637
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,178.712
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-68.694
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-72.579
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,179.735
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,179.940
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-60.281
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-61.537
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,179.891
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-63.824
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-62.501
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-64.837
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-63.747
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,180.821
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-58.783
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-65.143
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,182.213
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-56.748
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-55.235
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-55.346
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-58.088
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,182.231
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-55.545
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,184.824
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-59.170
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,185.845
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-45.895
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-45.888
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-54.284
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-43.561
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-54.268
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,184.734
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-53.216
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,185.944
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-64.138
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-66.293
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,185.814
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-61.521
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-44.292
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-66.636
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,185.831
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,186.902
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-45.216
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-47.744
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-56.072
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-45.608
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,188.308
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,188.431
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,188.407
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-54.224
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-43.130
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,188.733
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,188.540
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-56.645
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,189.538
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-52.888
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-41.863
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-52.882
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-39.579
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-50.664
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,190.792
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-48.182
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-37.125
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,190.573
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,192.246
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,190.752
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-49.691
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,-50.956
2026-08-12 12:48:50,192.168.101.10,192.168.103.10,-49.150
2026-08-12 12:48:50,192.168.103.10,192.168.101.10,192.958
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,193.089
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,193.328
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-55.610
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-28.739
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,193.310
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-30.972
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-29.663
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-30.979
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-47.368
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-32.414
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,193.174
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-49.273
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-30.148
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-55.069
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-31.031
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,195.622
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-52.134
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,196.657
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-49.789
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-49.343
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-49.834
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-30.112
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,196.927
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-49.130
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,195.815
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-48.507
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-28.951
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,195.193
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-18.993
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-21.004
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-20.458
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-49.367
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,197.743
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-35.759
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-25.566
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,199.157
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-22.590
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-38.592
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-38.785
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,199.558
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-36.173
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,200.596
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-20.269
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-39.899
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-26.522
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-21.617
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-33.645
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-37.230
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-31.289
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-34.975
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,200.352
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-32.446
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-34.860
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,200.331
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-34.792
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,201.664
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-44.567
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,201.739
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-43.385
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,203.045
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-38.401
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-43.386
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-44.550
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,202.831
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,202.952
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-43.195
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-38.306
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,202.920
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-32.321
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-43.037
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,203.994
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-38.486
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-42.121
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-38.503
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-40.915
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-43.778
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,205.428
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,206.705
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-40.912
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-36.207
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-37.157
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-40.839
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-40.972
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,206.437
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-42.122
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-40.835
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,207.758
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-35.998
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,208.020
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-40.655
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-37.393
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-34.564
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-38.257
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-31.110
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-41.719
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-38.490
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-33.601
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,-39.504
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-37.609
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-36.095
2026-08-12 12:48:51,192.168.103.10,192.168.101.10,209.274
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-40.095
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-30.920
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-33.218
2026-08-12 12:48:51,192.168.101.10,192.168.103.10,-38.193
